Day.Month	Hour	Precipitation[mm/h]
31.07	14	0.000000
31.07	15	0.000000
31.07	16	0.000000
31.07	17	0.000000
31.07	18	0.000000
31.07	19	0.000000
31.07	20	0.000000
31.07	21	0.000000
31.07	22	0.012000
31.07	23	0.024000
01.08	0	0.036000
01.08	1	0.036000
01.08	2	0.036000
01.08	3	0.036000
01.08	4	0.024000
01.08	5	0.012000
01.08	6	0.000000
01.08	7	0.000000
01.08	8	0.000000
01.08	9	0.000000
01.08	10	0.000000
01.08	11	0.000000
01.08	12	0.000000
01.08	13	0.000000
01.08	14	0.000000
01.08	15	0.000000
01.08	16	0.000000
01.08	17	0.000000
01.08	18	0.000000
01.08	19	0.000000
01.08	20	0.000000
01.08	21	0.000000
01.08	22	0.000000
01.08	23	0.000000
02.08	0	0.000000
02.08	1	0.000000
02.08	2	0.000000
02.08	3	0.000000
02.08	4	0.000000
02.08	5	0.000000
02.08	6	0.000000
02.08	7	0.000000
02.08	8	0.000000
02.08	9	0.000000
02.08	10	0.000000
02.08	11	0.000000
02.08	12	0.000000
02.08	13	0.000000
02.08	14	0.000000
02.08	15	0.000000
02.08	16	0.000000
02.08	17	0.000000
02.08	18	0.000000
02.08	19	0.000000
02.08	20	0.000000
02.08	21	0.000000
02.08	22	0.000000
02.08	23	0.000000
03.08	0	0.000000
03.08	1	0.000000
03.08	2	0.000000
03.08	3	0.000000
03.08	4	0.000000
03.08	5	0.000000
03.08	6	0.000000
03.08	7	0.000000
03.08	8	0.000000
03.08	9	0.000000
03.08	10	0.000000
03.08	11	0.000000
03.08	12	0.000000
03.08	13	0.000000
03.08	14	0.000000
03.08	15	0.000000
03.08	16	0.000000
03.08	17	0.000000
03.08	18	0.000000
03.08	19	0.000000
03.08	20	0.000000
03.08	21	0.000000
03.08	22	0.000000
03.08	23	0.000000
04.08	0	0.000000
04.08	1	0.000000
04.08	2	0.000000
04.08	3	0.000000
04.08	4	0.000000
04.08	5	0.000000
04.08	6	0.000000
04.08	7	0.000000
04.08	8	0.000000
04.08	9	0.000000
04.08	10	0.000000
04.08	11	0.000000
04.08	12	0.000000
04.08	13	0.000000
04.08	14	0.000000
04.08	15	0.000000
04.08	16	0.000000
04.08	17	0.000000
04.08	18	0.000000
04.08	19	0.000000
04.08	20	0.000000
04.08	21	0.000000
04.08	22	0.000000
04.08	23	0.000000
05.08	0	0.000000
05.08	1	0.000000
05.08	2	0.000000
05.08	3	0.000000
05.08	4	0.000000
05.08	5	0.000000
05.08	6	0.000000
05.08	7	0.000000
05.08	8	0.000000
05.08	9	0.000000
05.08	10	0.000000
05.08	11	0.000000
05.08	12	0.000000
05.08	13	0.000000
05.08	14	0.000000
05.08	15	0.000000
05.08	16	0.000000
05.08	17	0.000000
05.08	18	0.000000
05.08	19	0.000000
05.08	20	0.000000
05.08	21	0.000000
05.08	22	0.000000
05.08	23	0.000000
06.08	0	0.000000
06.08	1	0.000000
06.08	2	0.000000
06.08	3	0.000000
06.08	4	0.000000
06.08	5	0.000000
06.08	6	0.000000
06.08	7	0.000000
06.08	8	0.000000
06.08	9	0.000000
06.08	10	0.000000
06.08	11	0.000000
06.08	12	0.000000
06.08	13	0.000000
06.08	14	0.000000
06.08	15	0.000000
06.08	16	0.000000
06.08	17	0.000000
06.08	18	0.000000
06.08	19	0.000000
06.08	20	0.000000
06.08	21	0.000000
06.08	22	0.000000
06.08	23	0.000000
07.08	0	0.000000
07.08	1	0.000000
07.08	2	0.000000
07.08	3	0.000000
07.08	4	0.000000
07.08	5	0.000000
07.08	6	0.000000
07.08	7	0.000000
07.08	8	0.000000
07.08	9	0.000000
07.08	10	0.000000
07.08	11	0.000000
07.08	12	0.000000
07.08	13	0.000000
07.08	14	0.000000
07.08	15	0.000000
07.08	16	0.000000
07.08	17	0.000000
07.08	18	0.000000
07.08	19	0.000000
07.08	20	0.000000
07.08	21	0.000000
07.08	22	0.000000
07.08	23	0.000000
08.08	0	0.000000
08.08	1	0.000000
08.08	2	0.000000
08.08	3	0.000000
08.08	4	0.000000
08.08	5	0.000000
08.08	6	0.000000
08.08	7	0.000000
08.08	8	0.000000
08.08	9	0.000000
08.08	10	0.000000
08.08	11	0.000000
08.08	12	0.000000
08.08	13	0.000000
08.08	14	0.000000
08.08	15	0.000000
08.08	16	0.000000
08.08	17	0.000000
08.08	18	0.000000
08.08	19	0.000000
08.08	20	0.000000
08.08	21	0.000000
08.08	22	0.000000
08.08	23	0.000000
09.08	0	0.000000
09.08	1	0.000000
09.08	2	0.000000
09.08	3	0.000000
09.08	4	0.000000
09.08	5	0.000000
09.08	6	0.000000
09.08	7	0.000000
09.08	8	0.000000
09.08	9	0.000000
09.08	10	0.000000
09.08	11	0.000000
09.08	12	0.000000
09.08	13	0.000000
09.08	14	0.000000
09.08	15	0.000000
09.08	16	0.000000
09.08	17	0.000000
09.08	18	0.000000
09.08	19	0.000000
09.08	20	0.000000
09.08	21	0.000000
09.08	22	0.000000
09.08	23	0.000000
10.08	0	0.000000
10.08	1	0.000000
10.08	2	0.000000
10.08	3	0.000000
10.08	4	0.000000
10.08	5	0.000000
10.08	6	0.000000
10.08	7	0.000000
10.08	8	0.000000
10.08	9	0.000000
10.08	10	0.000000
10.08	11	0.000000
10.08	12	0.000000
10.08	13	0.000000
10.08	14	0.000000
10.08	15	0.000000
10.08	16	0.000000
10.08	17	0.000000
10.08	18	0.000000
10.08	19	0.000000
10.08	20	0.000000
10.08	21	0.000000
10.08	22	0.000000
10.08	23	0.000000
11.08	0	0.000000
11.08	1	0.000000
11.08	2	0.000000
11.08	3	0.000000
11.08	4	0.000000
11.08	5	0.000000
11.08	6	0.000000
11.08	7	0.000000
11.08	8	0.000000
11.08	9	0.000000
11.08	10	0.000000
11.08	11	0.000000
11.08	12	0.000000
11.08	13	0.000000
11.08	14	0.000000
11.08	15	0.000000
11.08	16	0.000000
11.08	17	0.000000
11.08	18	0.000000
11.08	19	0.024000
11.08	20	0.048000
11.08	21	0.072000
11.08	22	0.060000
11.08	23	0.048000
12.08	0	0.036000
12.08	1	0.072000
12.08	2	0.108000
12.08	3	0.144000
12.08	4	0.108000
12.08	5	0.072000
12.08	6	0.036000
12.08	7	0.036000
12.08	8	0.036000
12.08	9	0.036000
12.08	10	0.024000
12.08	11	0.012000
12.08	12	0.000000
12.08	13	0.000000
12.08	14	0.000000
12.08	15	0.000000
12.08	16	0.000000
12.08	17	0.000000
12.08	18	0.000000
12.08	19	0.000000
12.08	20	0.000000
12.08	21	0.000000
12.08	22	0.000000
12.08	23	0.000000
13.08	0	0.000000
13.08	1	0.000000
13.08	2	0.000000
13.08	3	0.000000
13.08	4	0.000000
13.08	5	0.000000
13.08	6	0.000000
13.08	7	0.002400
13.08	8	0.004800
13.08	9	0.007200
13.08	10	0.004800
13.08	11	0.002400
13.08	12	0.000000
13.08	13	0.024000
13.08	14	0.048000
13.08	15	0.072000
13.08	16	0.048000
13.08	17	0.024000
13.08	18	0.000000
13.08	19	0.000000
13.08	20	0.000000
13.08	21	0.000000
13.08	22	0.000000
13.08	23	0.000000
14.08	0	0.000000
14.08	1	0.000000
14.08	2	0.000000
14.08	3	0.000000
14.08	4	0.000000
14.08	5	0.000000
14.08	6	0.000000
14.08	7	0.000000
14.08	8	0.000000
14.08	9	0.000000
14.08	10	0.000000
14.08	11	0.000000
14.08	12	0.000000
14.08	13	0.000000
14.08	14	0.000000
14.08	15	0.000000
14.08	16	0.000000
14.08	17	0.000000
14.08	18	0.000000
14.08	19	0.000000
14.08	20	0.000000
14.08	21	0.000000
14.08	22	0.000000
14.08	23	0.000000
15.08	0	0.000000
15.08	1	0.000000
15.08	2	0.000000
15.08	3	0.000000
15.08	4	0.000000
15.08	5	0.000000
15.08	6	0.000000
15.08	7	0.000000
15.08	8	0.000000
15.08	9	0.000000
15.08	10	0.000000
15.08	11	0.000000
15.08	12	0.000000
15.08	13	0.000000
15.08	14	0.000000
15.08	15	0.000000
15.08	16	0.000000
15.08	17	0.000000
15.08	18	0.000000
15.08	19	0.000000
15.08	20	0.000000
15.08	21	0.000000
15.08	22	0.000000
15.08	23	0.000000
16.08	0	0.000000
16.08	1	0.000000
16.08	2	0.000000
16.08	3	0.000000
16.08	4	0.000000
16.08	5	0.000000
16.08	6	0.000000
16.08	7	0.000000
16.08	8	0.000000
16.08	9	0.000000
16.08	10	0.000000
16.08	11	0.000000
16.08	12	0.000000
16.08	13	0.000000
16.08	14	0.000000
16.08	15	0.000000
16.08	16	0.000000
16.08	17	0.000000
16.08	18	0.000000
16.08	19	0.000000
16.08	20	0.000000
16.08	21	0.000000
16.08	22	0.000000
16.08	23	0.000000
17.08	0	0.000000
17.08	1	0.000000
17.08	2	0.000000
17.08	3	0.000000
17.08	4	0.000000
17.08	5	0.000000
17.08	6	0.000000
17.08	7	0.000000
17.08	8	0.000000
17.08	9	0.000000
17.08	10	0.000000
17.08	11	0.000000
17.08	12	0.000000
17.08	13	0.000000
17.08	14	0.000000
17.08	15	0.000000
17.08	16	0.000000
17.08	17	0.000000
17.08	18	0.000000
17.08	19	0.000000
17.08	20	0.000000
17.08	21	0.000000
17.08	22	0.000000
17.08	23	0.000000
18.08	0	0.000000
18.08	1	0.000000
18.08	2	0.000000
18.08	3	0.000000
18.08	4	0.000000
18.08	5	0.000000
18.08	6	0.000000
18.08	7	0.000000
18.08	8	0.000000
18.08	9	0.000000
18.08	10	0.000000
18.08	11	0.000000
18.08	12	0.000000
18.08	13	0.000000
18.08	14	0.000000
18.08	15	0.000000
18.08	16	0.000000
18.08	17	0.000000
18.08	18	0.000000
18.08	19	0.000000
18.08	20	0.000000
18.08	21	0.000000
18.08	22	0.000000
18.08	23	0.000000
19.08	0	0.000000
19.08	1	0.000000
19.08	2	0.000000
19.08	3	0.000000
19.08	4	0.000000
19.08	5	0.000000
19.08	6	0.000000
19.08	7	0.000000
19.08	8	0.000000
19.08	9	0.000000
19.08	10	0.000000
19.08	11	0.000000
19.08	12	0.000000
19.08	13	0.024000
19.08	14	0.048000
19.08	15	0.072000
19.08	16	0.060000
19.08	17	0.048000
19.08	18	0.036000
19.08	19	0.060000
19.08	20	0.084000
19.08	21	0.108000
19.08	22	0.108000
19.08	23	0.108000
20.08	0	0.108000
20.08	1	0.228000
20.08	2	0.348000
20.08	3	0.468000
20.08	4	0.420000
20.08	5	0.372000
20.08	6	0.324000
20.08	7	0.242400
20.08	8	0.160800
20.08	9	0.079200
20.08	10	0.364800
20.08	11	0.650400
20.08	12	0.936000
20.08	13	0.744000
20.08	14	0.552000
20.08	15	0.360000
20.08	16	0.240000
20.08	17	0.120000
20.08	18	0.000000
20.08	19	0.024000
20.08	20	0.048000
20.08	21	0.072000
20.08	22	0.156000
20.08	23	0.240000
21.08	0	0.324000
21.08	1	0.216000
21.08	2	0.108000
21.08	3	0.000000
21.08	4	0.000000
21.08	5	0.000000
21.08	6	0.000000
21.08	7	0.000000
21.08	8	0.000000
21.08	9	0.000000
21.08	10	0.000000
21.08	11	0.000000
21.08	12	0.000000
21.08	13	0.072000
21.08	14	0.144000
21.08	15	0.216000
21.08	16	0.156000
21.08	17	0.096000
21.08	18	0.036000
21.08	19	0.024000
21.08	20	0.012000
21.08	21	0.000000
21.08	22	0.000000
21.08	23	0.000000
22.08	0	0.000000
22.08	1	0.000000
22.08	2	0.000000
22.08	3	0.000000
22.08	4	0.000000
22.08	5	0.000000
22.08	6	0.000000
22.08	7	0.000000
22.08	8	0.000000
22.08	9	0.000000
22.08	10	0.000000
22.08	11	0.000000
22.08	12	0.000000
22.08	13	0.000000
22.08	14	0.000000
22.08	15	0.000000
22.08	16	0.000000
22.08	17	0.000000
22.08	18	0.000000
22.08	19	0.000000
22.08	20	0.000000
22.08	21	0.000000
22.08	22	0.000000
22.08	23	0.000000
23.08	0	0.000000
23.08	1	0.000000
23.08	2	0.000000
23.08	3	0.000000
23.08	4	0.000000
23.08	5	0.000000
23.08	6	0.000000
23.08	7	0.000000
23.08	8	0.000000
23.08	9	0.000000
23.08	10	0.000000
23.08	11	0.000000
23.08	12	0.000000
23.08	13	0.000000
23.08	14	0.000000
23.08	15	0.000000
23.08	16	0.000000
23.08	17	0.000000
23.08	18	0.000000
23.08	19	0.000000
23.08	20	0.000000
23.08	21	0.000000
23.08	22	0.000000
23.08	23	0.000000
24.08	0	0.000000
24.08	1	0.000000
24.08	2	0.000000
24.08	3	0.000000
24.08	4	0.000000
24.08	5	0.000000
24.08	6	0.000000
24.08	7	0.000000
24.08	8	0.000000
24.08	9	0.000000
24.08	10	0.000000
24.08	11	0.000000
24.08	12	0.000000
24.08	13	0.000000
24.08	14	0.000000
24.08	15	0.000000
24.08	16	0.000000
24.08	17	0.000000
24.08	18	0.000000
24.08	19	0.000000
24.08	20	0.000000
24.08	21	0.000000
24.08	22	0.000000
24.08	23	0.000000
25.08	0	0.000000
25.08	1	0.000000
25.08	2	0.000000
25.08	3	0.000000
25.08	4	0.000000
25.08	5	0.000000
25.08	6	0.000000
25.08	7	0.000000
25.08	8	0.000000
25.08	9	0.000000
25.08	10	0.000000
25.08	11	0.000000
25.08	12	0.000000
25.08	13	0.000000
25.08	14	0.000000
25.08	15	0.000000
25.08	16	0.000000
25.08	17	0.000000
25.08	18	0.000000
25.08	19	0.000000
25.08	20	0.000000
25.08	21	0.000000
25.08	22	0.000000
25.08	23	0.000000
26.08	0	0.000000
26.08	1	0.000000
26.08	2	0.000000
26.08	3	0.000000
26.08	4	0.000000
26.08	5	0.000000
26.08	6	0.000000
26.08	7	0.000000
26.08	8	0.000000
26.08	9	0.000000
26.08	10	0.000000
26.08	11	0.000000
26.08	12	0.000000
26.08	13	0.000000
26.08	14	0.000000
26.08	15	0.000000
26.08	16	0.036000
26.08	17	0.072000
26.08	18	0.108000
26.08	19	0.084000
26.08	20	0.060000
26.08	21	0.036000
26.08	22	0.024000
26.08	23	0.012000
27.08	0	0.000000
27.08	1	0.384000
27.08	2	0.768000
27.08	3	1.152000
27.08	4	0.864000
27.08	5	0.576000
27.08	6	0.288000
27.08	7	0.240000
27.08	8	0.192000
27.08	9	0.144000
27.08	10	0.096000
27.08	11	0.048000
27.08	12	0.000000
27.08	13	0.000000
27.08	14	0.000000
27.08	15	0.000000
27.08	16	0.000000
27.08	17	0.000000
27.08	18	0.000000
27.08	19	0.000000
27.08	20	0.000000
27.08	21	0.000000
27.08	22	0.000000
27.08	23	0.000000
28.08	0	0.000000
28.08	1	0.000000
28.08	2	0.000000
28.08	3	0.000000
28.08	4	0.000000
28.08	5	0.000000
28.08	6	0.000000
28.08	7	0.000000
28.08	8	0.000000
28.08	9	0.000000
28.08	10	0.000000
28.08	11	0.000000
28.08	12	0.000000
28.08	13	0.000000
28.08	14	0.000000
28.08	15	0.000000
28.08	16	0.000000
28.08	17	0.000000
28.08	18	0.000000
28.08	19	0.000000
28.08	20	0.000000
28.08	21	0.000000
28.08	22	0.000000
28.08	23	0.000000
29.08	0	0.000000
29.08	1	0.000000
29.08	2	0.000000
29.08	3	0.000000
29.08	4	0.000000
29.08	5	0.000000
29.08	6	0.000000
29.08	7	0.000000
29.08	8	0.000000
29.08	9	0.000000
29.08	10	0.000000
29.08	11	0.000000
29.08	12	0.000000
29.08	13	0.000000
29.08	14	0.000000
29.08	15	0.000000
29.08	16	0.000000
29.08	17	0.000000
29.08	18	0.000000
29.08	19	0.000000
29.08	20	0.000000
29.08	21	0.000000
29.08	22	0.000000
29.08	23	0.000000
30.08	0	0.000000
30.08	1	0.000000
30.08	2	0.000000
30.08	3	0.000000
30.08	4	0.000000
30.08	5	0.000000
30.08	6	0.000000
30.08	7	0.000000
30.08	8	0.000000
30.08	9	0.000000
30.08	10	0.000000
30.08	11	0.000000
30.08	12	0.000000
30.08	13	0.000000
30.08	14	0.000000
30.08	15	0.000000
30.08	16	0.000000
30.08	17	0.000000
30.08	18	0.000000
30.08	19	0.000000
30.08	20	0.000000
30.08	21	0.000000
30.08	22	0.000000
30.08	23	0.000000
31.08	0	0.000000
31.08	1	0.000000
31.08	2	0.000000
31.08	3	0.000000
31.08	4	0.000000
31.08	5	0.000000
31.08	6	0.000000
31.08	7	0.000000
31.08	8	0.000000
31.08	9	0.000000
31.08	10	0.000000
31.08	11	0.000000
31.08	12	0.000000
31.08	13	0.000000
31.08	14	0.000000
31.08	15	0.000000
31.08	16	0.000000
31.08	17	0.000000
31.08	18	0.000000
31.08	19	0.000000
31.08	20	0.000000
31.08	21	0.000000
31.08	22	0.000000
31.08	23	0.000000
01.09	0	0.000000
01.09	1	0.000000
01.09	2	0.000000
01.09	3	0.000000
01.09	4	0.000000
01.09	5	0.000000
01.09	6	0.000000
01.09	7	0.000000
01.09	8	0.000000
01.09	9	0.000000
01.09	10	0.000000
01.09	11	0.000000
01.09	12	0.000000
01.09	13	0.000000
01.09	14	0.000000
01.09	15	0.000000
01.09	16	0.000000
01.09	17	0.000000
01.09	18	0.000000
01.09	19	0.000000
01.09	20	0.000000
01.09	21	0.000000
01.09	22	0.036000
01.09	23	0.072000
02.09	0	0.108000
02.09	1	0.180000
02.09	2	0.252000
02.09	3	0.324000
02.09	4	0.240000
02.09	5	0.156000
02.09	6	0.072000
02.09	7	0.048000
02.09	8	0.024000
02.09	9	0.000000
02.09	10	0.024000
02.09	11	0.048000
02.09	12	0.072000
02.09	13	0.048000
02.09	14	0.024000
02.09	15	0.000000
02.09	16	0.000000
02.09	17	0.000000
02.09	18	0.000000
02.09	19	0.000000
02.09	20	0.000000
02.09	21	0.000000
02.09	22	0.000000
02.09	23	0.000000
03.09	0	0.000000
03.09	1	0.000000
03.09	2	0.000000
03.09	3	0.000000
03.09	4	0.000000
03.09	5	0.000000
03.09	6	0.000000
03.09	7	0.000000
03.09	8	0.000000
03.09	9	0.000000
03.09	10	0.000000
03.09	11	0.000000
03.09	12	0.000000
03.09	13	0.000000
03.09	14	0.000000
03.09	15	0.000000
03.09	16	0.000000
03.09	17	0.000000
03.09	18	0.000000
03.09	19	0.000000
03.09	20	0.000000
03.09	21	0.000000
03.09	22	0.000000
03.09	23	0.000000
04.09	0	0.000000
04.09	1	0.000000
04.09	2	0.000000
04.09	3	0.000000
04.09	4	0.000000
04.09	5	0.000000
04.09	6	0.000000
04.09	7	0.000000
04.09	8	0.000000
04.09	9	0.000000
04.09	10	0.000000
04.09	11	0.000000
04.09	12	0.000000
04.09	13	0.000000
04.09	14	0.000000
04.09	15	0.000000
04.09	16	0.000000
04.09	17	0.000000
04.09	18	0.000000
04.09	19	0.000000
04.09	20	0.000000
04.09	21	0.000000
04.09	22	0.000000
04.09	23	0.000000
05.09	0	0.000000
05.09	1	0.000000
05.09	2	0.000000
05.09	3	0.000000
05.09	4	0.000000
05.09	5	0.000000
05.09	6	0.000000
05.09	7	0.000000
05.09	8	0.000000
05.09	9	0.000000
05.09	10	0.000000
05.09	11	0.000000
05.09	12	0.000000
05.09	13	0.000000
05.09	14	0.000000
05.09	15	0.000000
05.09	16	0.000000
05.09	17	0.000000
05.09	18	0.000000
05.09	19	0.000000
05.09	20	0.000000
05.09	21	0.000000
05.09	22	0.000000
05.09	23	0.000000
06.09	0	0.000000
06.09	1	0.000000
06.09	2	0.000000
06.09	3	0.000000
06.09	4	0.000000
06.09	5	0.000000
06.09	6	0.000000
06.09	7	0.000000
06.09	8	0.000000
06.09	9	0.000000
06.09	10	0.000000
06.09	11	0.000000
06.09	12	0.000000
06.09	13	0.000000
06.09	14	0.000000
06.09	15	0.000000
06.09	16	0.012000
06.09	17	0.024000
06.09	18	0.036000
06.09	19	0.036000
06.09	20	0.036000
06.09	21	0.036000
06.09	22	0.036000
06.09	23	0.036000
07.09	0	0.036000
07.09	1	0.036000
07.09	2	0.036000
07.09	3	0.036000
07.09	4	0.024000
07.09	5	0.012000
07.09	6	0.000000
07.09	7	0.000000
07.09	8	0.000000
07.09	9	0.000000
07.09	10	0.000000
07.09	11	0.000000
07.09	12	0.000000
07.09	13	0.000000
07.09	14	0.000000
07.09	15	0.000000
07.09	16	0.000000
07.09	17	0.000000
07.09	18	0.000000
07.09	19	0.247200
07.09	20	0.494400
07.09	21	0.741600
07.09	22	0.530400
07.09	23	0.319200
08.09	0	0.108000
08.09	1	0.156000
08.09	2	0.204000
08.09	3	0.252000
08.09	4	0.192000
08.09	5	0.132000
08.09	6	0.072000
08.09	7	0.048000
08.09	8	0.024000
08.09	9	0.000000
08.09	10	0.000000
08.09	11	0.000000
08.09	12	0.000000
08.09	13	0.000000
08.09	14	0.000000
08.09	15	0.000000
08.09	16	0.000000
08.09	17	0.000000
08.09	18	0.000000
08.09	19	0.000000
08.09	20	0.000000
08.09	21	0.000000
08.09	22	0.000000
08.09	23	0.000000
09.09	0	0.000000
09.09	1	0.000000
09.09	2	0.000000
09.09	3	0.000000
09.09	4	0.000000
09.09	5	0.000000
09.09	6	0.000000
09.09	7	0.000000
09.09	8	0.000000
09.09	9	0.000000
09.09	10	0.000000
09.09	11	0.000000
09.09	12	0.000000
09.09	13	0.000000
09.09	14	0.000000
09.09	15	0.000000
09.09	16	0.000000
09.09	17	0.000000
09.09	18	0.000000
09.09	19	0.000000
09.09	20	0.000000
09.09	21	0.000000
09.09	22	0.000000
09.09	23	0.000000
10.09	0	0.000000
10.09	1	0.000000
10.09	2	0.000000
10.09	3	0.000000
10.09	4	0.000000
10.09	5	0.000000
10.09	6	0.000000
10.09	7	0.048000
10.09	8	0.096000
10.09	9	0.144000
10.09	10	0.096000
10.09	11	0.048000
10.09	12	0.000000
10.09	13	0.000000
10.09	14	0.000000
10.09	15	0.000000
10.09	16	0.012000
10.09	17	0.024000
10.09	18	0.036000
10.09	19	0.108000
10.09	20	0.180000
10.09	21	0.252000
10.09	22	0.912000
10.09	23	1.572000
11.09	0	2.232000
11.09	1	2.064000
11.09	2	1.896000
11.09	3	1.728000
11.09	4	1.200000
11.09	5	0.672000
11.09	6	0.144000
11.09	7	0.360000
11.09	8	0.576000
11.09	9	0.792000
11.09	10	0.744000
11.09	11	0.696000
11.09	12	0.648000
11.09	13	0.792000
11.09	14	0.936000
11.09	15	1.080000
11.09	16	0.900000
11.09	17	0.720000
11.09	18	0.540000
11.09	19	0.492000
11.09	20	0.444000
11.09	21	0.396000
11.09	22	0.408000
11.09	23	0.420000
12.09	0	0.432000
12.09	1	0.312000
12.09	2	0.192000
12.09	3	0.072000
12.09	4	0.060000
12.09	5	0.048000
12.09	6	0.036000
12.09	7	0.036000
12.09	8	0.036000
12.09	9	0.036000
12.09	10	0.024000
12.09	11	0.012000
12.09	12	0.000000
12.09	13	0.000000
12.09	14	0.000000
12.09	15	0.000000
12.09	16	0.000000
12.09	17	0.000000
12.09	18	0.000000
12.09	19	0.000000
12.09	20	0.000000
12.09	21	0.000000
12.09	22	0.000000
12.09	23	0.000000
13.09	0	0.000000
13.09	1	0.000000
13.09	2	0.000000
13.09	3	0.000000
13.09	4	0.000000
13.09	5	0.000000
13.09	6	0.000000
13.09	7	0.024000
13.09	8	0.048000
13.09	9	0.072000
13.09	10	0.120000
13.09	11	0.168000
13.09	12	0.216000
13.09	13	0.360000
13.09	14	0.504000
13.09	15	0.648000
13.09	16	0.840000
13.09	17	1.032000
13.09	18	1.224000
13.09	19	0.840000
13.09	20	0.456000
13.09	21	0.072000
13.09	22	0.048000
13.09	23	0.024000
14.09	0	0.000000
14.09	1	0.024000
14.09	2	0.048000
14.09	3	0.072000
14.09	4	0.048000
14.09	5	0.024000
14.09	6	0.000000
14.09	7	0.048000
14.09	8	0.096000
14.09	9	0.144000
14.09	10	0.288000
14.09	11	0.432000
14.09	12	0.576000
14.09	13	0.408000
14.09	14	0.240000
14.09	15	0.072000
14.09	16	0.108000
14.09	17	0.144000
14.09	18	0.180000
14.09	19	0.132000
14.09	20	0.084000
14.09	21	0.036000
14.09	22	0.036000
14.09	23	0.036000
15.09	0	0.036000
15.09	1	0.036000
15.09	2	0.036000
15.09	3	0.036000
15.09	4	0.084000
15.09	5	0.132000
15.09	6	0.180000
15.09	7	0.228000
15.09	8	0.276000
15.09	9	0.324000
15.09	10	0.276000
15.09	11	0.228000
15.09	12	0.180000
15.09	13	0.132000
15.09	14	0.084000
15.09	15	0.036000
15.09	16	0.024000
15.09	17	0.012000
15.09	18	0.000000
15.09	19	0.000000
15.09	20	0.000000
15.09	21	0.000000
15.09	22	0.000000
15.09	23	0.000000
16.09	0	0.000000
16.09	1	0.000000
16.09	2	0.000000
16.09	3	0.000000
16.09	4	0.000000
16.09	5	0.000000
16.09	6	0.000000
16.09	7	0.000000
16.09	8	0.000000
16.09	9	0.000000
16.09	10	0.000000
16.09	11	0.000000
16.09	12	0.000000
16.09	13	0.000000
16.09	14	0.000000
16.09	15	0.000000
16.09	16	0.000000
16.09	17	0.000000
16.09	18	0.000000
16.09	19	0.000000
16.09	20	0.000000
16.09	21	0.000000
16.09	22	0.000000
16.09	23	0.000000
17.09	0	0.000000
17.09	1	0.000000
17.09	2	0.000000
17.09	3	0.000000
17.09	4	0.000000
17.09	5	0.000000
17.09	6	0.000000
17.09	7	0.000000
17.09	8	0.000000
17.09	9	0.000000
17.09	10	0.000000
17.09	11	0.000000
17.09	12	0.000000
17.09	13	0.000000
17.09	14	0.000000
17.09	15	0.000000
17.09	16	0.000000
17.09	17	0.000000
17.09	18	0.000000
17.09	19	0.120000
17.09	20	0.240000
17.09	21	0.360000
17.09	22	0.252000
17.09	23	0.144000
18.09	0	0.036000
18.09	1	0.024000
18.09	2	0.012000
18.09	3	0.000000
18.09	4	0.000000
18.09	5	0.000000
18.09	6	0.000000
18.09	7	0.000000
18.09	8	0.000000
18.09	9	0.000000
18.09	10	0.000000
18.09	11	0.000000
18.09	12	0.000000
18.09	13	0.000000
18.09	14	0.000000
18.09	15	0.000000
18.09	16	0.000000
18.09	17	0.000000
18.09	18	0.000000
18.09	19	0.000000
18.09	20	0.000000
18.09	21	0.000000
18.09	22	0.000000
18.09	23	0.000000
19.09	0	0.000000
19.09	1	0.000000
19.09	2	0.000000
19.09	3	0.000000
19.09	4	0.000000
19.09	5	0.000000
19.09	6	0.000000
19.09	7	0.000000
19.09	8	0.000000
19.09	9	0.000000
19.09	10	0.000000
19.09	11	0.000000
19.09	12	0.000000
19.09	13	0.000000
19.09	14	0.000000
19.09	15	0.000000
19.09	16	0.000000
19.09	17	0.000000
19.09	18	0.000000
19.09	19	0.000000
19.09	20	0.000000
19.09	21	0.000000
19.09	22	0.012000
19.09	23	0.024000
20.09	0	0.036000
20.09	1	0.036000
20.09	2	0.036000
20.09	3	0.036000
20.09	4	0.036000
20.09	5	0.036000
20.09	6	0.036000
20.09	7	0.052800
20.09	8	0.069600
20.09	9	0.086400
20.09	10	0.141600
20.09	11	0.196800
20.09	12	0.252000
20.09	13	0.300000
20.09	14	0.348000
20.09	15	0.396000
20.09	16	0.264000
20.09	17	0.132000
20.09	18	0.000000
20.09	19	0.000000
20.09	20	0.000000
20.09	21	0.000000
20.09	22	0.000000
20.09	23	0.000000
21.09	0	0.000000
21.09	1	0.096000
21.09	2	0.192000
21.09	3	0.288000
21.09	4	0.636000
21.09	5	0.984000
21.09	6	1.332000
21.09	7	0.900000
21.09	8	0.468000
21.09	9	0.036000
21.09	10	0.036000
21.09	11	0.036000
21.09	12	0.036000
21.09	13	0.024000
21.09	14	0.012000
21.09	15	0.000000
21.09	16	0.096000
21.09	17	0.192000
21.09	18	0.288000
21.09	19	0.199200
21.09	20	0.110400
21.09	21	0.021600
21.09	22	0.014400
21.09	23	0.007200
22.09	0	0.000000
22.09	1	0.000000
22.09	2	0.000000
22.09	3	0.000000
22.09	4	0.000000
22.09	5	0.000000
22.09	6	0.000000
22.09	7	0.000000
22.09	8	0.000000
22.09	9	0.000000
22.09	10	0.000000
22.09	11	0.000000
